Fiscal_Year,Contracting_Agency_ID,ContractingOfficeID,MajorCommandID
1999,1700,AC5G0,ORG-2936
1999,1700,AC5J0,ORG-2936
1999,1700,AD000,ORG-2936
1999,1700,AT711,ORG-2936
1999,1700,AT714,ORG-2936
1999,1700,AT715,ORG-2936
1999,1700,AT716,ORG-2936
1999,1700,AT717,ORG-2936
1999,1700,AT722,ORG-2936
1999,1700,AT723,ORG-2936
1999,1700,AT724,ORG-2936
1999,1700,AT725,ORG-2936
1999,1700,AT726,ORG-2936
1999,1700,AT727,ORG-2936
1999,1700,AT728,ORG-2936
1999,1700,AT729,ORG-2936
1999,1700,AT730,ORG-2936
1999,1700,AT731,ORG-2936
1999,1700,AT732,ORG-2936
1999,1700,ATPE0,ORG-2936
1999,1700,BD202,ORG-2941
1999,1700,BD302,ORG-2941
1999,1700,BD308,ORG-2941
1999,1700,BD310,ORG-2941
1999,1700,BD502,ORG-2941
1999,1700,BD702,ORG-2941
1999,1700,BD901,ORG-2941
1999,1700,BD910,ORG-2941
1999,1700,BL10A,ORG-2941
1999,1700,BL50A,ORG-2941
1999,1700,BP50A,ORG-2941
1999,1700,BP60A,ORG-2941
1999,1700,BS456,ORG-2941
1999,1700,BS670,ORG-2941
1999,1700,BS678,ORG-2941
1999,1700,BS786,ORG-2941
1999,1700,BS789,ORG-2941
1999,1700,BS791,ORG-2941
1999,1700,BS793,ORG-2941
1999,1700,BS799,ORG-2941
1999,1700,BS958,ORG-2941
1999,1700,BW10A,ORG-2941
1999,1700,BW10B,ORG-2941
1999,1700,BW10C,ORG-2941
1999,1700,BW10D,ORG-2941
1999,1700,BW10P,ORG-2941
1999,1700,BW12A,ORG-2941
1999,1700,BW12B,ORG-2941
1999,1700,BW12P,ORG-2941
1999,1700,BW14A,ORG-2941
1999,1700,BW17A,ORG-2941
1999,1700,BW19A,ORG-2941
1999,1700,BW21A,ORG-2941
1999,1700,BW21B,ORG-2941
1999,1700,BW21F,ORG-2941
1999,1700,BW21G,ORG-2941
1999,1700,BW24A,ORG-2941
1999,1700,BW27A,ORG-2941
1999,1700,BW27B,ORG-2941
1999,1700,BX10A,ORG-2941
1999,1700,BZ002,ORG-2941
1999,1700,BZ004,ORG-2941
1999,1700,BZ005,ORG-2941
1999,1700,BZ006,ORG-2941
1999,1700,BZ008,ORG-2941
1999,1700,BZ009,ORG-2941
1999,1700,C0187,ORG-2940
1999,1700,C2467,ORG-2940
1999,1700,C2470,ORG-2940
1999,1700,C2471,ORG-2940
1999,1700,C2472,ORG-2940
1999,1700,C2474,ORG-2940
1999,1700,C2477,ORG-2940
1999,1700,C2742,ORG-2940
1999,1700,C2745,ORG-2940
1999,1700,C2766,ORG-2940
1999,1700,C2836,ORG-2940
1999,1700,C3191,ORG-2940
1999,1700,C3387,ORG-2940
1999,1700,C4255,ORG-2940
1999,1700,C5114,ORG-2940
1999,1700,C7408,ORG-2940
1999,1700,C8711,ORG-2940
1999,1700,C8925,ORG-2940
1999,1700,C8931,ORG-2940
1999,1700,C8950,ORG-2940
1999,1700,D0211,ORG-2944
1999,1700,D0221,ORG-2944
1999,1700,D0222,ORG-2944
1999,1700,D0223,ORG-2944
1999,1700,D0231,ORG-2944
1999,1700,D710B,ORG-2944
1999,1700,D710C,ORG-2944
1999,1700,D710D,ORG-2944
1999,1700,D710E,ORG-2944
1999,1700,D710F,ORG-2944
1999,1700,D710G,ORG-2944
1999,1700,D710H,ORG-2944
1999,1700,D710J,ORG-2944
1999,1700,D710K,ORG-2944
1999,1700,D910A,ORG-2944
1999,1700,D910B,ORG-2944
1999,1700,D920A,ORG-2944
1999,1700,D920B,ORG-2944
1999,1700,D990A,ORG-2944
1999,1700,E3220,ORG-2945
1999,1700,E3230,ORG-2945
1999,1700,E3250,ORG-2945
1999,1700,E3410,ORG-2945
1999,1700,E612A,ORG-2945
1999,1700,E612B,ORG-2945
1999,1700,E614A,ORG-2945
1999,1700,E614B,ORG-2945
1999,1700,F0027,ORG-2943
1999,1700,F0050,ORG-2943
1999,1700,F0146,ORG-2943
1999,1700,F0169,ORG-2943
1999,1700,F0243,ORG-2943
1999,1700,F0262,ORG-2943
1999,1700,F0263,ORG-2943
1999,1700,F0264,ORG-2943
1999,1700,F0318,ORG-2943
1999,1700,F0681,ORG-2943
1999,1700,F2204,ORG-2943
1999,1700,F2613,ORG-2943
1999,1700,F275Z,ORG-2943
1999,1700,F2974,ORG-2943
1999,1700,F6735,ORG-2943
1999,1700,F6738,ORG-2943
1999,1700,F6744,ORG-2943
1999,1700,F6847,ORG-2943
1999,1700,F7001,ORG-2943
1999,1700,F7004,ORG-2943
1999,1700,F7029,ORG-2943
1999,1700,F7399,ORG-2943
1999,1700,F7400,ORG-2943
1999,1700,F9998,ORG-2943
1999,1700,F9999,ORG-2943
1999,1700,G0233,ORG-2939
1999,1700,G0333,ORG-2939
1999,1700,G0433,ORG-2939
1999,1700,G0633,ORG-2939
1999,1700,G0733,ORG-2939
1999,1700,G0833,ORG-2939
1999,1700,G1979,ORG-2939
1999,1700,G1980,ORG-2939
1999,1700,G205W,ORG-2939
1999,1700,G2205,ORG-2939
1999,1700,G2383,ORG-2939
1999,1700,G2404,ORG-2939
1999,1700,G308A,ORG-2939
1999,1700,G6077,ORG-2939
1999,1700,JA101,ORG-2937
1999,1700,JA102,ORG-2937
1999,1700,JA103,ORG-2937
1999,1700,JA104,ORG-2937
1999,1700,JA105,ORG-2937
1999,1700,JA106,ORG-2937
1999,1700,JA108,ORG-2937
1999,1700,JA109,ORG-2937
1999,1700,JA10A,ORG-2937
1999,1700,JA10B,ORG-2937
1999,1700,JA10C,ORG-2937
1999,1700,JA10D,ORG-2937
1999,1700,JA10E,ORG-2937
1999,1700,JA110,ORG-2937
1999,1700,JA111,ORG-2937
1999,1700,JA112,ORG-2937
1999,1700,JA113,ORG-2937
1999,1700,JA115,ORG-2937
1999,1700,JA116,ORG-2937
1999,1700,JA118,ORG-2937
1999,1700,JA119,ORG-2937
1999,1700,JA120,ORG-2937
1999,1700,JA123,ORG-2937
1999,1700,JA124,ORG-2937
1999,1700,JA125,ORG-2937
1999,1700,NG500,ORG-2937
1999,1700,NJ10A,ORG-2937
1999,1700,NJ10B,ORG-2937
1999,1700,NJ10C,ORG-2937
1999,1700,NJ10D,ORG-2937
1999,1700,NJ20A,ORG-2937
1999,1700,NJ20B,ORG-2937
1999,1700,NJ20C,ORG-2937
1999,1700,NJ20D,ORG-2937
1999,1700,NJ40A,ORG-2937
1999,1700,NJ40B,ORG-2937
1999,1700,NJ40C,ORG-2937
1999,1700,NJ40D,ORG-2937
1999,1700,NJ500,ORG-2937
1999,1700,NJ501,ORG-2937
1999,1700,NJ503,ORG-2937
1999,1700,NJ605,ORG-2937
1999,1700,NN500,ORG-2937
1999,1700,NN700,ORG-2937
1999,1700,NN702,ORG-2937
1999,1700,NX200,ORG-2937
1999,1700,PA621,ORG-2937
1999,1700,PB610,ORG-2937
1999,1700,PG504,ORG-2937
1999,1700,PK601,ORG-2937
1999,1700,PK621,ORG-2937
1999,1700,PK640,ORG-2937
1999,1700,PR780,ORG-2937
1999,1700,PX501,ORG-2937
1999,1700,QH501,ORG-2937
1999,1700,QH502,ORG-2937
1999,1700,QK501,ORG-2937
1999,1700,QK601,ORG-2937
1999,1700,QK606,ORG-2937
1999,1700,QK704,ORG-2937
1999,1700,QK717,ORG-2937
1999,1700,QK722,ORG-2937
1999,1700,QK725,ORG-2937
1999,1700,QN601,ORG-2937
1999,1700,QX605,ORG-2937
1999,1700,RA00C,ORG-2937
1999,1700,RA10A,ORG-2937
1999,1700,RA11A,ORG-2937
1999,1700,RA11B,ORG-2937
1999,1700,RA11D,ORG-2937
1999,1700,RA11H,ORG-2937
1999,1700,RA11J,ORG-2937
1999,1700,RA11K,ORG-2937
1999,1700,RA11M,ORG-2937
1999,1700,RA11N,ORG-2937
1999,1700,RA11P,ORG-2937
1999,1700,RA13A,ORG-2937
1999,1700,RA13B,ORG-2937
1999,1700,RA14A,ORG-2937
1999,1700,RE500,ORG-2937
1999,1700,RE501,ORG-2937
1999,1700,RG523,ORG-2937
1999,1700,RG524,ORG-2937
1999,1700,RG529,ORG-2937
1999,1700,RG608,ORG-2937
1999,1700,RG621,ORG-2937
1999,1700,RK510,ORG-2937
1999,1700,RK605,ORG-2937
1999,1700,RK606,ORG-2937
1999,1700,RK608,ORG-2937
1999,1700,RK609,ORG-2937
1999,1700,RN200,ORG-2937
1999,1700,RN500,ORG-2937
1999,1700,RN503,ORG-2937
1999,1700,RN602,ORG-2937
1999,1700,RN603,ORG-2937
1999,1700,RN610,ORG-2937
1999,1700,RN611,ORG-2937
1999,1700,RS510,ORG-2937
1999,1700,RS511,ORG-2937
1999,1700,RX460,ORG-2937
1999,1700,RX522,ORG-2937
1999,1700,RX614,ORG-2937
1999,1700,RX805,ORG-2937
1999,1700,SA10A,ORG-2937
1999,1700,TE201,ORG-2937
1999,1700,TG527,ORG-2937
1999,1700,TG755,ORG-2937
1999,1700,TK513,ORG-2937
1999,1700,TK617,ORG-2937
1999,1700,TK621,ORG-2937
1999,1700,TK629,ORG-2937
1999,1700,TK630,ORG-2937
1999,1700,TK695,ORG-2937
1999,1700,TK722,ORG-2937
1999,1700,TK736,ORG-2937
1999,1700,TK765,ORG-2937
1999,1700,TK767,ORG-2937
1999,1700,TL515,ORG-2937
1999,1700,TN518,ORG-2937
1999,1700,TN519,ORG-2937
1999,1700,TN531,ORG-2937
1999,1700,TN726,ORG-2937
1999,1700,TN729,ORG-2937
1999,1700,TN786,ORG-2937
1999,1700,TQ535,ORG-2937
1999,1700,TR739,ORG-2937
1999,1700,TX30A,ORG-2937
1999,1700,TX800,ORG-2937
1999,1700,UA00A,ORG-2937
1999,1700,UA10B,ORG-2937
1999,1700,UA10C,ORG-2937
1999,1700,UA10D,ORG-2937
1999,1700,UA10Z,ORG-2937
1999,1700,UE500,ORG-2937
1999,1700,UE600,ORG-2937
1999,1700,UH30A,ORG-2937
1999,1700,UH30J,ORG-2937
1999,1700,UH500,ORG-2937
1999,1700,UN500,ORG-2937
1999,1700,UN600,ORG-2937
1999,1700,UN601,ORG-2937
1999,1700,VA10A,ORG-2937
1999,1700,VC900,ORG-2937
1999,1700,VH502,ORG-2937
1999,1700,VH704,ORG-2937
1999,1700,VK707,ORG-2937
1999,1700,VK709,ORG-2937
1999,1700,VL713,ORG-2937
1999,1700,VL814,ORG-2937
1999,1700,VN506,ORG-2937
1999,1700,VN728,ORG-2937
1999,1700,WA30A,ORG-2937
1999,1700,WA30B,ORG-2937
1999,1700,WA30C,ORG-2937
1999,1700,WA30D,ORG-2937
1999,1700,WA30F,ORG-2937
1999,1700,WA30G,ORG-2937
1999,1700,WA30H,ORG-2937
1999,1700,WA40A,ORG-2937
1999,1700,WA40B,ORG-2937
1999,1700,WA40C,ORG-2937
1999,1700,WA40D,ORG-2937
1999,1700,WA40E,ORG-2937
1999,1700,WA40F,ORG-2937
1999,1700,WA40X,ORG-2937
1999,1700,WA40Y,ORG-2937
1999,1700,WA40Z,ORG-2937
1999,1700,WA50K,ORG-2937
1999,1700,WA60Q,ORG-2937
1999,1700,WB436,ORG-2937
1999,1700,WE704,ORG-2937
1999,1700,WF900,ORG-2937
1999,1700,WH839,ORG-2937
1999,1700,WK201,ORG-2937
1999,1700,WK209,ORG-2937
1999,1700,WK211,ORG-2937
1999,1700,WK213,ORG-2937
1999,1700,WK245,ORG-2937
1999,1700,WK644,ORG-2937
1999,1700,WK841,ORG-2937
1999,1700,WL241,ORG-2937
1999,1700,WL606,ORG-2937
1999,1700,WN230,ORG-2937
1999,1700,WN504,ORG-2937
1999,1700,WN607,ORG-2937
1999,1700,WN647,ORG-2937
1999,1700,WN708,ORG-2937
1999,1700,WR903,ORG-2937
1999,1700,WT630,ORG-2937
1999,1700,WX813,ORG-2937
1999,1700,WX861,ORG-2937
1999,1700,WX892,ORG-2937
1999,1700,WX915,ORG-2937
1999,1700,WX926,ORG-2937
1999,1700,XSP01,ORG-2942
1999,1700,XSP02,ORG-2942
1999,1700,XSP04,ORG-2942
1999,2100,AA03,ORG-2877
1999,2100,AA08,ORG-2877
1999,2100,AA09,ORG-2877
1999,2100,AA10,ORG-2877
1999,2100,AA12,ORG-2877
1999,2100,AA14,ORG-2877
1999,2100,AA22,ORG-2877
1999,2100,AA31,ORG-2877
1999,2100,AA32,ORG-2877
1999,2100,AA34,ORG-2877
1999,2100,AB07,ORG-2877
1999,2100,AB08,ORG-2877
1999,2100,AB11,ORG-2877
1999,2100,AB15,ORG-2877
1999,2100,AB17,ORG-2877
1999,2100,AB18,ORG-2877
1999,2100,AB22,ORG-2877
1999,2100,AB32,ORG-2877
1999,2100,AD01,ORG-2877
1999,2100,AD05,ORG-2877
1999,2100,AD07,ORG-2877
1999,2100,AD09,ORG-2877
1999,2100,AD11,ORG-2877
1999,2100,AD13,ORG-2877
1999,2100,AD15,ORG-2877
1999,2100,AD16,ORG-2877
1999,2100,AD17,ORG-2877
1999,2100,AD19,ORG-2877
1999,2100,AE07,ORG-2877
1999,2100,AE20,ORG-2877
1999,2100,AE24,ORG-2877
1999,2100,AE30,ORG-2877
1999,2100,AE32,ORG-2877
1999,2100,AG60,ORG-2877
1999,2100,AG99,ORG-2877
1999,2100,AH01,ORG-2877
1999,2100,AH03,ORG-2877
1999,2100,AH10,ORG-2877
1999,2100,AH11,ORG-2877
1999,2100,AH12,ORG-2877
1999,2100,AH13,ORG-2877
1999,2100,AH17,ORG-2877
1999,2100,AH23,ORG-2877
1999,2100,BT01,ORG-2854
1999,2100,BT02,ORG-2854
1999,2100,BT10,ORG-2854
1999,2100,BT11,ORG-2854
1999,2100,BT19,ORG-2854
1999,2100,BT23,ORG-2854
1999,2100,BT31,ORG-2854
1999,2100,BT39,ORG-2854
1999,2100,BT43,ORG-2854
1999,2100,BT47,ORG-2854
1999,2100,BT51,ORG-2854
1999,2100,BT57,ORG-2854
1999,2100,BT59,ORG-2854
1999,2100,BT60,ORG-2854
1999,2100,BT63,ORG-2854
1999,2100,BT65,ORG-2854
1999,2100,BT67,ORG-2854
1999,2100,CA01,ORG-2872
1999,2100,CA03,ORG-2872
1999,2100,CA05,ORG-2872
1999,2100,CA09,ORG-2872
1999,2100,CA17,ORG-2872
1999,2100,CA21,ORG-2872
1999,2100,CA25,ORG-2872
1999,2100,CA27,ORG-2872
1999,2100,CA31,ORG-2872
1999,2100,CA33,ORG-2872
1999,2100,CA39,ORG-2872
1999,2100,CA41,ORG-2872
1999,2100,CA43,ORG-2872
1999,2100,CA45,ORG-2872
1999,2100,CA47,ORG-2872
1999,2100,CA51,ORG-2872
1999,2100,CA54,ORG-2872
1999,2100,CA56,ORG-2872
1999,2100,CA61,ORG-2872
1999,2100,CA62,ORG-2872
1999,2100,CA63,ORG-2872
1999,2100,CA65,ORG-2872
1999,2100,CA67,ORG-2872
1999,2100,CA72,ORG-2872
1999,2100,CA75,ORG-2872
1999,2100,CA76,ORG-2872
1999,2100,CA78,ORG-2872
1999,2100,CA79,ORG-2872
1999,2100,CA81,ORG-2872
1999,2100,CA83,ORG-2872
1999,2100,CA85,ORG-2872
1999,2100,CA87,ORG-2872
1999,2100,CA88,ORG-2872
1999,2100,CA89,ORG-2872
1999,2100,CA90,ORG-2872
1999,2100,DA03,ORG-2875
1999,2100,DA08,ORG-2875
1999,2100,DA09,ORG-2875
1999,2100,DA10,ORG-2875
1999,2100,DA13,ORG-2875
1999,2100,DA15,ORG-2875
1999,2100,DA16,ORG-2875
1999,2100,DW30,ORG-2856
1999,2100,DW35,ORG-2856
1999,2100,DW36,ORG-2856
1999,2100,DW39,ORG-2856
1999,2100,DW49,ORG-2856
1999,2100,HA01,ORG-2869
1999,2100,HA02,ORG-2869
1999,2100,HA03,ORG-2869
1999,2100,HA04,ORG-2869
1999,2100,HA05,ORG-2869
1999,2100,HA06,ORG-2869
1999,2100,HA07,ORG-2869
1999,2100,HA08,ORG-2869
1999,2100,HA09,ORG-2869
1999,2100,HA10,ORG-2869
1999,2100,HA11,ORG-2869
1999,2100,HA12,ORG-2869
1999,2100,HA13,ORG-2869
1999,2100,HA14,ORG-2869
1999,2100,HA15,ORG-2869
1999,2100,HA16,ORG-2869
1999,2100,HA17,ORG-2869
1999,2100,HA18,ORG-2869
1999,2100,HA19,ORG-2869
1999,2100,HA20,ORG-2869
1999,2100,HA21,ORG-2869
1999,2100,HA22,ORG-2869
1999,2100,HA23,ORG-2869
1999,2100,HA24,ORG-2869
1999,2100,HA25,ORG-2869
1999,2100,HA26,ORG-2869
1999,2100,HA27,ORG-2869
1999,2100,HA28,ORG-2869
1999,2100,HA29,ORG-2869
1999,2100,HA30,ORG-2869
1999,2100,HA31,ORG-2869
1999,2100,HA32,ORG-2869
1999,2100,HA33,ORG-2869
1999,2100,HA34,ORG-2869
1999,2100,HA35,ORG-2869
1999,2100,HA36,ORG-2869
1999,2100,HA37,ORG-2869
1999,2100,HA38,ORG-2869
1999,2100,HA39,ORG-2869
1999,2100,HA40,ORG-2869
1999,2100,HA41,ORG-2869
1999,2100,HA42,ORG-2869
1999,2100,HA43,ORG-2869
1999,2100,HA44,ORG-2869
1999,2100,HA45,ORG-2869
1999,2100,HA46,ORG-2869
1999,2100,HA47,ORG-2869
1999,2100,HA48,ORG-2869
1999,2100,HA49,ORG-2869
1999,2100,HA50,ORG-2869
1999,2100,HA51,ORG-2869
1999,2100,HA70,ORG-2869
1999,2100,HA90,ORG-2869
1999,2100,JA01,ORG-2855
1999,2100,JA02,ORG-2855
1999,2100,JA16,ORG-2855
1999,2100,JA22,ORG-2855
1999,2100,JA61,ORG-2855
1999,2100,JA77,ORG-2855
1999,2100,JA89,ORG-2855
1999,2100,JA90,ORG-2855
1999,2100,JB03,ORG-2862
1999,2100,JN01,ORG-2849
1999,2100,JN02,ORG-2849
1999,2100,JN21,ORG-2849
1999,2100,KF04,ORG-2863
1999,2100,KF06,ORG-2863
1999,2100,KF10,ORG-2863
1999,2100,KF11,ORG-2863
1999,2100,KF19,ORG-2863
1999,2100,KF23,ORG-2863
1999,2100,KF24,ORG-2863
1999,2100,KF29,ORG-2863
1999,2100,KF36,ORG-2863
1999,2100,KF40,ORG-2863
1999,2100,KF48,ORG-2863
1999,2100,KF57,ORG-2863
1999,2100,KF61,ORG-2863
1999,2100,MD17,ORG-2873
1999,2100,MT01,ORG-2858
1999,2100,MT02,ORG-2858
1999,2100,MT03,ORG-2858
1999,2100,PC01,ORG-2848
1999,2100,PC49,ORG-2848
1999,2100,PC50,ORG-2848
1999,2100,SA01,ORG-2860
1999,2100,SA02,ORG-2860
1999,2100,SA04,ORG-2860
1999,2100,SC01,ORG-2880
1999,2100,SC02,ORG-2880
1999,2100,SG60,ORG-2871
1999,2100,SG62,ORG-2871
1999,2100,SW01,ORG-2861
1999,2100,SW02,ORG-2861
1999,2100,TM01,ORG-2852
1999,5700,CA030,ORG-2834
1999,5700,CA09,ORG-2834
1999,5700,CA12,ORG-2834
1999,5700,DA17,ORG-2837
1999,5700,GC20,ORG-2825
1999,5700,GC200,ORG-2825
1999,5700,GC30,ORG-2825
1999,5700,GC40,ORG-2825
1999,5700,GD10,ORG-2825
1999,5700,GD15,ORG-2825
1999,5700,GD20,ORG-2825
1999,5700,GD30,ORG-2825
1999,5700,GD50,ORG-2825
1999,5700,GD60,ORG-2825
1999,5700,GD70,ORG-2825
1999,5700,GD80,ORG-2825
1999,5700,GD90,ORG-2825
1999,5700,GE10,ORG-2825
1999,5700,GE20,ORG-2825
1999,5700,GE30,ORG-2825
1999,5700,GE35,ORG-2825
1999,5700,GE40,ORG-2825
1999,5700,GE50,ORG-2825
1999,5700,GF50,ORG-2825
1999,5700,GG01,ORG-2825
1999,5700,GG010,ORG-2825
1999,5700,GJ00,ORG-2825
1999,5700,GJ000,ORG-2825
1999,5700,GJ05,ORG-2825
1999,5700,GJ10,ORG-2825
1999,5700,GJ15,ORG-2825
1999,5700,GJ20,ORG-2825
1999,5700,GJ200,ORG-2825
1999,5700,GJ30,ORG-2825
1999,5700,GJ40,ORG-2825
1999,5700,GJ400,ORG-2825
1999,5700,GJ50,ORG-2825
1999,5700,GJ60,ORG-2825
1999,5700,GJ70,ORG-2825
1999,5700,GJ80,ORG-2825
1999,5700,GJ90,ORG-2825
1999,5700,GL10,ORG-2825
1999,5700,GM01,ORG-2825
1999,5700,GM02,ORG-2825
1999,5700,GM03,ORG-2825
1999,5700,GM030,ORG-2825
1999,5700,GM04,ORG-2825
1999,5700,GM11,ORG-2825
1999,5700,GM12,ORG-2825
1999,5700,GM13,ORG-2825
1999,5700,GM14,ORG-2825
1999,5700,GM15,ORG-2825
1999,5700,GN05,ORG-2825
1999,5700,GP02,ORG-2825
1999,5700,GP03,ORG-2825
1999,5700,GQ01,ORG-2825
1999,5700,GQ02,ORG-2825
1999,5700,GQ03,ORG-2825
1999,5700,GQ04,ORG-2825
1999,5700,GQ05,ORG-2825
1999,5700,GR02,ORG-2825
1999,5700,GR03,ORG-2825
1999,5700,GR05,ORG-2825
1999,5700,GR06,ORG-2825
1999,5700,GR07,ORG-2825
1999,5700,GR08,ORG-2825
1999,5700,GR09,ORG-2825
1999,5700,GR10,ORG-2825
1999,5700,GR13,ORG-2825
1999,5700,GR14,ORG-2825
1999,5700,GR15,ORG-2825
1999,5700,GR16,ORG-2825
1999,5700,GS02,ORG-2825
1999,5700,GS03,ORG-2825
1999,5700,GS04,ORG-2825
1999,5700,GS05,ORG-2825
1999,5700,GU03,ORG-2825
1999,5700,GU04,ORG-2825
1999,5700,GU070,ORG-2825
1999,5700,GU09,ORG-2825
1999,5700,GU11,ORG-2825
1999,5700,GU21,ORG-2825
1999,5700,GU22,ORG-2825
1999,5700,GU23,ORG-2825
1999,5700,GU30,ORG-2825
1999,5700,GU40,ORG-2825
1999,5700,GU400,ORG-2825
1999,5700,GU42,ORG-2825
1999,5700,GU43,ORG-2825
1999,5700,GU44,ORG-2825
1999,5700,GU47,ORG-2825
1999,5700,GU50,ORG-2825
1999,5700,GU54,ORG-2825
1999,5700,GU57,ORG-2825
1999,5700,GU60,ORG-2825
1999,5700,GU61,ORG-2825
1999,5700,GU610,ORG-2825
1999,5700,GU63,ORG-2825
1999,5700,GU67,ORG-2825
1999,5700,GU68,ORG-2825
1999,5700,GU69,ORG-2825
1999,5700,GU71,ORG-2825
1999,5700,GU72,ORG-2825
1999,5700,GU75,ORG-2825
1999,5700,GU82,ORG-2825
1999,5700,GU86,ORG-2825
1999,5700,GV02,ORG-2825
1999,5700,GV03,ORG-2825
1999,5700,GV18,ORG-2825
1999,5700,GV40,ORG-2825
1999,5700,GV44,ORG-2825
1999,5700,GV46,ORG-2825
1999,5700,GV47,ORG-2825
1999,5700,GV49,ORG-2825
1999,5700,GV56,ORG-2825
1999,5700,GV58,ORG-2825
1999,5700,GV59,ORG-2825
1999,5700,GV61,ORG-2825
1999,5700,GV62,ORG-2825
1999,5700,GV63,ORG-2825
1999,5700,GV64,ORG-2825
1999,5700,GV65,ORG-2825
1999,5700,GV66,ORG-2825
1999,5700,GV67,ORG-2825
1999,5700,GV68,ORG-2825
1999,5700,GW02,ORG-2825
1999,5700,GW03,ORG-2825
1999,5700,GW04,ORG-2825
1999,5700,GW05,ORG-2825
1999,5700,GW10,ORG-2825
1999,5700,GY02,ORG-2825
1999,5700,GY03,ORG-2825
1999,5700,GY04,ORG-2825
1999,5700,GZ01,ORG-2834
1999,5700,GZ02,ORG-2834
1999,5700,GZ04,ORG-2834
1999,5700,GZ09,ORG-2834
1999,5700,GZ24,ORG-2834
1999,5700,GZ26,ORG-2834
1999,5700,GZ35,ORG-2834
1999,5700,GZ39,ORG-2834
1999,5700,GZ46,ORG-2834
1999,5700,GZ62,ORG-2834
1999,5700,GZ74,ORG-2834
1999,5700,GZ75,ORG-2834
1999,5700,GZ80,ORG-2834
1999,5700,JA030,ORG-2843
1999,5700,JA230,ORG-2843
1999,5700,JA29,ORG-2843
1999,5700,MA04,ORG-2838
1999,5700,MA28,ORG-2838
1999,5700,QA09,ORG-2844
1999,5700,QA24,ORG-2844
1999,96CE,CW25,ORG-2757
1999,96CE,CW57,ORG-2757
1999,96CE,CW67,ORG-2757
1999,97AS,5,ORG-2768
1999,97AS,08BP,ORG-2762
1999,97AS,08LA,ORG-2759
2000,1700,A8050,ORG-2936
2000,1700,A8100,ORG-2936
2000,1700,A8101,ORG-2936
2000,1700,A8102,ORG-2936
2000,1700,A8103,ORG-2936
2000,1700,A8104,ORG-2936
2000,1700,A8105,ORG-2936
2000,1700,A8106,ORG-2936
2000,1700,A8107,ORG-2936
2000,1700,A8108,ORG-2936
2000,1700,A8109,ORG-2936
2000,1700,A8110,ORG-2936
2000,1700,A8111,ORG-2936
2000,1700,A8112,ORG-2936
2000,1700,A8113,ORG-2936
2000,1700,A8114,ORG-2936
2000,1700,A8117,ORG-2936
2000,1700,A8119,ORG-2936
2000,1700,A8120,ORG-2936
2000,1700,A8122,ORG-2936
2000,1700,A8123,ORG-2936
2000,1700,A8300,ORG-2936
2000,1700,A8301,ORG-2936
2000,1700,A8302,ORG-2936
2000,1700,A8450,ORG-2936
2000,1700,A8451,ORG-2936
2000,1700,A8452,ORG-2936
2000,1700,A8453,ORG-2936
2000,1700,A8454,ORG-2936
2000,1700,A8455,ORG-2936
2000,1700,A8456,ORG-2936
2000,1700,A8457,ORG-2936
2000,1700,A8458,ORG-2936
2000,1700,A8550,ORG-2936
2000,1700,A8551,ORG-2936
2000,1700,A8552,ORG-2936
2000,1700,AA410,ORG-2936
2000,1700,AA411,ORG-2936
2000,1700,AA412,ORG-2936
2000,1700,AA413,ORG-2936
2000,1700,AA423,ORG-2936
2000,1700,AA424,ORG-2936
2000,1700,AA427,ORG-2936
2000,1700,AA434,ORG-2936
2000,1700,AA4D0,ORG-2936
2000,1700,AA4E0,ORG-2936
2000,1700,AA4F0,ORG-2936
2000,1700,AA4G0,ORG-2936
2000,1700,AA4J0,ORG-2936
2000,1700,AA4L0,ORG-2936
2000,1700,AA4M0,ORG-2936
2000,1700,AC514,ORG-2936
2000,1700,AC521,ORG-2936
2000,1700,AC522,ORG-2936
2000,1700,AC523,ORG-2936
2000,1700,AC524,ORG-2936
2000,1700,AC528,ORG-2936
2000,1700,AC5G0,ORG-2936
2000,1700,AC5G1,ORG-2936
2000,1700,AC5G2,ORG-2936
2000,1700,AC5G3,ORG-2936
2000,1700,AC5J0,ORG-2936
2000,1700,AD000,ORG-2936
2000,1700,AT711,ORG-2936
2000,1700,AT715,ORG-2936
2000,1700,AT716,ORG-2936
2000,1700,AT717,ORG-2936
2000,1700,AT722,ORG-2936
2000,1700,AT723,ORG-2936
2000,1700,AT724,ORG-2936
2000,1700,AT725,ORG-2936
2000,1700,AT726,ORG-2936
2000,1700,AT727,ORG-2936
2000,1700,AT728,ORG-2936
2000,1700,AT729,ORG-2936
2000,1700,AT730,ORG-2936
2000,1700,AT731,ORG-2936
2000,1700,AT732,ORG-2936
2000,1700,ATPE0,ORG-2936
2000,1700,BD102,ORG-2941
2000,1700,BD202,ORG-2941
2000,1700,BD302,ORG-2941
2000,1700,BD401,ORG-2941
2000,1700,BD502,ORG-2941
2000,1700,BD702,ORG-2941
2000,1700,BD910,ORG-2941
2000,1700,BL00A,ORG-2941
2000,1700,BL10A,ORG-2941
2000,1700,BL50A,ORG-2941
2000,1700,BN207,ORG-2941
2000,1700,BP50A,ORG-2941
2000,1700,BP60A,ORG-2941
2000,1700,BS456,ORG-2941
2000,1700,BS670,ORG-2941
2000,1700,BS678,ORG-2941
2000,1700,BS786,ORG-2941
2000,1700,BS789,ORG-2941
2000,1700,BS791,ORG-2941
2000,1700,BS792,ORG-2941
